alim_code;alim_nom_fr;alim_carbo;alim_image_url;code
20214;Petits pois et carottes, surgelés, crus;7,1;;20214
18161;Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard);7,1;;18161
25621;Houmous, préemballé;7,1;;25621
8315;Mousse de canard;7,07;;8315
13019;Groseille, crue;7,06;;13019
20291;Potimarron, pulpe, cuit à l'étouffée;7,05;;20291
20591;Protéine de soja texturée, réhydratée;7,03;;20591
11218;Sauce chaude (aliment moyen);7,03;;11218
20215;Petits pois et carottes, surgelés, cuits;7,02;;20215
30181;Haché végétal à base de soja, préemballé;7,01;;30181
25626;Macédoine de légumes en salade, avec sauce, préemballée;7;;25626
20072;Petits pois, crus;7;;20072
20088;Poivron rouge, cuit;7;;20088
18033;Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants;7;;18033
11164;Sauce au vin rouge;7;;11164
11172;Court-bouillon pour poissons, déshydraté;7;;11172
5100;Pétillant de fruits;6,95;;5100
25162;Gratin de légumes;6,91;;25162
20248;Plat légumes, avec féculent, dès 6-8 mois;6,9;;20248
1010;Pastis, prêt à boire (1+ 5);6,89;;1010
20331;Potimarron, pulpe, bouilli/cuit à l'eau;6,88;;20331
15005;Noix, séchée, cerneaux;6,88;;15005
25934;Soupe aux céréales et aux légumes, déshydratée reconstituée;6,8;;25934
20271;Macédoine de légumes, surgelée, pré-cuite (à recuire);6,8;;20271
18078;Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants;6,8;;18078
11215;Caviar de tomates;6,8;;11215
42604;Plat légumes, avec féculent et viande/poisson, dès 8-12 mois;6,77;;42604
25223;Bouchées ou émincé végétal au soja et blé (convient aux véganes ou végétaliens), préemballé;6,76;;25223
19655;Fromage blanc ou spécialité laitière, aux fruits, avec édulcorants, allégé en sucres, 0% MG;6,76;;19655
18075;Boisson au thé, aromatisée, sucrée;6,76;;18075
20496;Légumes pour couscous, surgelés, crus;6,75;;20496
25588;Gratin de légumes en sauce blanche type béchamel, cuit;6,74;;25588
25598;Seitan, préemballé;6,74;;25598
20322;Oignon blanc ou jaune, sauté/poêlé sans matière grasse;6,73;;20322
19541;Lait fermenté ou spécialité laitière type yaourt, aux fruits, avec édulcorants, 0% MG, au bifidus;6,71;;19541
18037;Cola, sucré, avec édulcorants;6,65;;18037
9641;Son de maïs;6,65;;9641
25900;Soupe aux lentilles, préemballée à réchauffer;6,6;;25900
15034;Lin, graine;6,6;;15034
19543;Lait fermenté ou spécialité laitière type yaourt, aux fruits, 0% MG, avec édulcorants, aux esters de stérol;6,6;;19543
11179;Sauce pesto, préemballée;6,6;;11179
11068;Romarin, frais;6,6;;11068
25524;Tomate à la provençale, fait maison;6,55;;25524
13422;"Jus de prune de cythère verte ""géante"" (variété locale), fruit vert, pur jus filtré, prélevée à la Martinique";6,55;;13422
2006;Jus de carotte, pur jus;6,55;;2006
20329;Poivron rouge, sauté/poêlé sans matière grasse;6,53;;20329
13029;Mûre (de ronce), crue;6,53;;13029
20240;Piperade basquaise, préemballée;6,5;;20240
20067;Artichaut, appertisé, égoutté;6,5;;20067
20264;Courgette, purée;6,5;;20264
8292;Terrine de fruits de mer, avec ou sans poisson, préemballée;6,5;;8292
18014;Tonic ou bitter, sucré, avec édulcorants;6,45;;18014
20247;Petit pot légumes, avec féculent, dès 4/6 mois;6,45;;20247
13136;Framboise, surgelée, crue;6,43;;13136
25602;Salade composée avec viande ou poisson, appertisée;6,4;https://images.unsplash.com/photo-1546069901-ba9599a7e63c?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=800&q=80;25602
20239;Oignon jaune, cru;6,39;;20239
12310;Fromage fondu en portions ou en cubes environ 20% MG;6,38;;12310
13424;"Jus de prune de cythère verte ""naine"" (variété hybride), fruit vert, pur jus filtré, prélevée à la Martinique";6,34;;13424
20305;Carotte, bouillie/cuite à l'eau, croquante;6,33;;20305
15025;Pignon de pin;6,31;;15025
40120;Foie, oie, cru;6,3;;40120
18076;Thé, feuille;6,3;;18076
11160;Sauce aux champignons, préemballée;6,3;;11160
20999;Wakamé atlantique (Alaria esculenta), séchée ou déshydratée;6,28;;20999
25914;Soupe à la tomate, préemballée à réchauffer;6,27;;25914
25965;Soupe aux pois cassés, préemballée à réchauffer;6,25;;25965
20034;Oignon, cru;6,25;;20034
11084;Agar (algue), cru;6,25;;11084
15006;Noix de coco, amande mûre, fraîche;6,22;;15006
15014;Noix de coco, amande immature, fraîche;6,22;;15014
20173;Pois mange-tout ou pois gourmand, cru;6,2;;20173
20035;Oignon, cuit;6,2;;20035
13180;Pomelo (dit Pamplemousse) rose, pulpe, cru;6,2;;13180
16713;"Matière grasse laitière à 20% MG, légère, ""à tartiner"", doux";6,2;;16713
11101;Sauce béchamel, préemballée;6,2;;11101
11161;Sauce à la crème aux épices;6,2;;11161
11192;Sauce aux champignons et à la crème, préemballée;6,2;;11192
19225;Lait de jument, entier;6,18;;19225
15008;Noix du Brésil;6,17;;15008
18024;Boisson plate aux fruits (10 à 50% de jus de jus), sucrée, avec édulcorants;6,17;;18024
18062;Boisson au thé, aromatisée, teneur en sucre et édulcorant inconnue (aliment moyen);6,11;;18062
20038;Pissenlit, cru;6,1;;20038
2028;Jus de citron, pur jus;6,1;;2028
25595;Galette ou pavé au soja et fromage, préemballé;6,08;;25595
18162;Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau);6,06;;18162
11184;Sauce (aliment moyen);6,04;;11184
13014;Fraise, crue;6,03;;13014
26257;Carottes râpées, avec sauce, préemballées;6,01;;26257
20166;Citrouille, pulpe, crue;6;;20166
13063;Figue de Barbarie, pulpe et graines, crue;6;;13063
19665;Mousse de fromage blanc sur lit de fruits, 0% MG, avec édulcorants, enrichie en calcium et vitamine D;6;;19665
20087;Poivron rouge, cru;5,98;;20087
20136;Courge melonnette, pulpe, crue;5,98;;20136
20804;Christophine à peau blanche, pulpe, cuite à la vapeur, prélevée à la Martinique;5,93;;20804
8250;Pâté ou terrine aux champignons (forestier);5,93;;8250
10028;Moule, appertisée, égouttée;5,93;;10028
20243;Pois mange-tout ou pois gourmands, cuits;5,92;;20243
18153;Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard);5,9;;18153
11159;Sauce à la crème;5,9;;11159
42603;Plat légumes, avec féculent et viande/poisson, dès 6-8 mois;5,9;;42603
20252;Soupe pour bébé légumes et pomme de terre;5,88;;20252
25933;Soupe à la tomate et aux vermicelles, préemballée à réchauffer;5,87;;25933
25620;Guacamole, préemballé;5,85;;25620
20273;Poêlée de légumes assaisonnés à l'asiatiques ou wok de légumes, surgelée, crue;5,83;;20273
13015;Framboise, crue;5,83;;13015
20499;Légume cuit (aliment moyen);5,81;;20499
11212;Sauce au poivre, condimentaire, froide, préemballée;5,8;;11212
13160;Boisson à base de plantes pour bébé;5,8;;13160
25935;Soupe à la tomate, déshydratée reconstituée;5,79;;25935
26259;Salade de chou ou Coleslaw, avec sauce, préemballée;5,78;;26259
25924;Soupe marocaine, déshydratée reconstituée;5,77;;25924
19544;Lait fermenté ou spécialité laitière type yaourt, nature, 0% MG, au bifidus;5,75;;19544
20306;Carotte, bouillie/cuite à l'eau, fondante;5,73;;20306
11213;Sauce froide (aliment moyen);5,73;;11213
20101;Légumes, mélange surgelé, crus;5,71;;20101
20201;Rutabaga, cru;5,7;;20201
20310;Chou rouge, cuit à l'étouffée;5,7;;20310
20984;Wakamé (Undaria pinnatifida), séchée ou déshydratée;5,7;;20984
20337;Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée;5,69;;20337
19501;Fromage blanc nature ou aux fruits (aliment moyen);5,68;;19501
20058;Chou de Bruxelles, cru;5,67;;20058
8242;Terrine de lapin;5,67;;8242
20332;Potiron, rôti/cuit au four;5,66;;20332
25163;Boeuf, boulettes cuites;5,65;;25163
40106;Foie, veau, cru;5,64;;40106
20238;Oignon rouge, cru;5,63;;20238
5004;Panaché (limonade et bière);5,63;;5004
20172;Tomate cerise, crue;5,62;;20172
20817;Giraumon (variété phoenix), pulpe, cuit à la vapeur, prélevé à la Martinique;5,62;;20817
25954;Soupe au potiron, déshydratée reconstituée;5,61;;25954
25916;Soupe minestrone, préemballée à réchauffer;5,6;;25916
8296;Terrine ou mousse de légumes;5,6;;8296
20195;Haricot beurre, cru;5,6;;20195
16745;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG;5,6;;16745
16746;Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel;5,6;;16746
20051;Macédoine de légumes, appertisée, égouttée;5,59;;20051
25956;Soupe minestrone, déshydratée reconstituée;5,53;;25956
20089;Radis noir, cru;5,52;;20089
39228;Mousse aux fruits, rayon frais;5,51;;39228
25211;Boulettes au boeuf, à la sauce tomate, préemballées;5,5;;25211
8291;Terrine de poisson, préemballée;5,5;;8291
11162;Sauce à la crème aux herbes;5,5;;11162
2064;Nectar, avec édulcorants, allégé en sucres;5,47;;2064
25052;Gratin d'aubergine, préemballé;5,45;;25052
15026;Noix de pécan;5,43;;15026
20145;Courge spaghetti, pulpe, crue;5,41;;20145
25915;Soupe chorba frik, à base de viande et de frik;5,4;;25915
25958;Soupe au cresson, préemballée à réchauffer;5,4;;25958
25142;Poisson blanc à la sauce moutarde, préemballé;5,4;;25142
20138;Courge doubeurre (butternut), pulpe, crue;5,4;;20138
20309;Chou de Bruxelles, bouilli/cuit à l'eau;5,4;;20309
13125;Citron, zeste, cru;5,4;;13125
19597;Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG, sucré, enrichi en vitamine D;5,4;;19597
19648;Fromage blanc nature, 3% MG environ, enrichi en vitamine D;5,4;;19648
20235;Oignon, surgelé, cru;5,39;;20235
12300;Fromage fondu en tranchettes;5,34;;12300
5022;Cidre aromatisé (framboise);5,34;;5022
20328;Poivron jaune, sauté/poêlé sans matière grasse;5,33;;20328
10027;Clam, Praire ou Palourde, bouilli/cuit à l'eau;5,33;;10027
25964;Soupe aux légumes verts, déshydratée reconstituée;5,31;;25964
25086;Poisson blanc à la bordelaise, préemballé;5,3;;25086
18015;Boisson au thé, aromatisée, sucrée, avec édulcorants;5,3;;18015
11187;Sauce crudités ou Sauce salade, préemballée;5,3;;11187
11115;Sauce au poivre vert, préemballée;5,3;;11115
11027;Menthe, fraîche;5,3;;11027
25038;Gratin ou cassolette de poisson et / ou fruits de mer, préemballé, cuit;5,28;;25038
20822;Gombo, pulpe, blanchi, surgelé, prélevé à la Martinique;5,28;;20822
19433;Spécialité à base de crème légère 8% MG, fluide ou épaisse;5,28;;19433
18350;Boisson diététique pour le sport;5,26;;18350
25923;Soupe asiatique, avec pâtes, déshydratée reconstituée;5,25;;25923
30051;Chair à saucisse, pur porc, crue;5,25;;30051
19649;Fromage blanc nature, gourmand, 8% MG environ;5,25;;19649
20292;Courge musquée, pulpe, cuite;5,24;;20292
15027;Noix de macadamia;5,22;;15027
15033;Noisette grillée;5,21;;15033
25917;Soupe au pistou, déshydratée reconstituée;5,2;;25917
20285;Épinard, purée;5,2;;20285
11158;Sauce au beurre, préemballée;5,2;;11158
20043;Potiron, appertisé, égoutté;5,19;;20043
25123;Moussaka;5,16;;25123
18304;Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres;5,16;;18304
25932;Soupe aux asperges, déshydratée reconstituée;5,14;;25932
10013;Moule, bouillie/cuite à l'eau;5,12;;10013
20071;Haricot vert, surgelé, cuit;5,1;;20071
5209;Vin blanc mousseux aromatisé;5,1;;5209
25919;Soupe de poissons et / ou crustacés, déshydratée reconstituée;5,09;;25919
25962;Soupe aux légumes avec fromage, préemballée à réchauffer;5,09;;25962
5007;Cidre doux;5,09;;5007
20198;Bambou, pousse, crue;5,08;;20198
22511;Omelette, garnitures diverses : légumes, fromages, viandes... (aliment moyen);5,07;;22511
20143;Courge spaghetti, pulpe, cuite;5,06;;20143
20261;Carotte, purée;5,06;;20261
25903;Soupe aux légumes variés, préemballée à réchauffer;5,05;;25903
26243;Thon, à la catalane ou à l'escabèche (sauce tomate), appertisé;5,05;;26243
11219;Sauce végétale type bolognaise, préemballée;5,05;;11219
11166;Sauce au yaourt;5,04;;11166
25124;Navarin d'agneau aux légumes;5;;25124
15046;Noix de pécan, salées;5;;15046
40110;Foie, lapin, cru;5;;40110
10081;Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée;5;;10081
19596;Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG, enrichi en vitamine D;5;;19596
19645;Fromage blanc nature, 0% MG, enrichi en vitamine D;5;;19645
1026;Saké ou Alcool de riz;5;;1026
11097;Cornichon, aigre-doux;5;;11097
20208;Carotte, surgelée, crue;4,99;;20208
19051;Lait écrémé, pasteurisé;4,99;;19051
19550;Yaourt à la grecque, au lait de brebis;4,99;;19550
25018;Ratatouille cuisinée, préemballée;4,97;;25018
20338;Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée;4,97;;20338
25910;Soupe à l'oignon, préemballée à réchauffer;4,93;;25910
5005;Panaché préemballé (<1° alc.);4,93;;5005
20052;Artichaut, cru;4,92;;20052
19671;Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, 0% MG (aliment moyen);4,92;;19671
19675;Yaourt, lait fermenté ou spécialité laitière, aromatisé ou aux fruits, avec édulcorants (aliment moyen);4,92;;19675
20039;Poireau, cru;4,9;;20039
20203;Haricot beurre, surgelé, cru;4,9;;20203
19042;Lait demi-écrémé, pasteurisé;4,9;;19042
5030;Bière sans alcool (<1,2° alcool);4,89;;5030
25628;Salade César au poulet (salade verte, fromage, croûtons, sauce), préemballée;4,88;;25628
13020;Groseille à maquereau, crue;4,88;;13020
19023;Lait entier, UHT;4,85;;19023
25925;Soupe aux poireaux et pommes de terre, déshydratée reconstituée;4,84;;25925
19041;Lait demi-écrémé, UHT;4,83;;19041
19039;Lait, teneur en matière grasse inconnue, UHT (aliment moyen);4,82;;19039
8803;Boudin blanc truffé, à cuire;4,8;;8803
19037;Lait demi-écrémé, UHT, enrichi en vitamine D seulement;4,8;;19037
11182;Sauce au poivre, chaude, préemballée;4,8;;11182
19038;Lait à 1,2% de matière grasse, UHT, enrichi en plusieurs vitamines;4,79;;19038
20168;Poivron jaune, cru;4,73;;20168
19600;Yaourt ou spécialité laitière nature (aliment moyen);4,73;;19600
25073;Endive au jambon;4,71;;25073
15028;Cucurbitacées, graine;4,71;;15028
25968;Soupe aux asperges, préemballée à réchauffer;4,7;;25968
20064;Navet, pelé, cru;4,7;;20064
20037;Petits pois, cuits;4,7;;20037
8015;Rillettes du Mans;4,7;;8015
11168;Sauce aïoli, préemballée;4,7;;11168
11128;Sauce carbonara, préemballée;4,7;;11128
20263;Légumes pour potages, surgelés, crus;4,69;;20263
20821;Gombo, entier, cuit à la vapeur, prélevé à la Martinique;4,69;;20821
19060;Lait demi-écrémé (ou à teneur en matière grasse légèrement inférieure) à teneur réduite en lactose;4,69;;19060
8326;Pâté de foie d'oie;4,67;;8326
2075;Jus de légumes, pur jus (aliment moyen);4,66;;2075
11129;Sauce chasseur, préemballée;4,66;;11129
19050;Lait écrémé, UHT;4,64;;19050
20116;Chou blanc, cru;4,63;;20116
5008;Bière faiblement alcoolisée (3° alcool);4,62;;5008
8332;Pâté (aliment moyen);4,61;;8332
20128;Courge musquée, pulpe, crue;4,6;;20128
20025;Céleri-rave, cuit;4,6;;20025
20805;Christophine à peau verte, pulpe, cuite à la vapeur, prélevée à la Martinique;4,6;;20805
8800;Boudin blanc, sauté/poêlé;4,6;;8800
19554;Yaourt au lait de brebis, nature, 3% MG environ;4,6;;19554
5002;Bière forte (>8° alcool);4,6;;5002
11051;Sauce tartare, préemballée;4,6;;11051
25928;Soupe à la volaille et aux légumes, déshydratée reconstituée;4,58;;25928
11105;Sauce hollandaise, préemballée;4,58;;11105
20298;Carotte, purée cuisinée à la crème, préemballée;4,57;;20298
19882;Yaourt au lait de brebis, nature, 6% MG environ;4,56;;19882
11110;Sauce vinaigrette (50 à 75% d'huile), préemballée;4,56;;11110
20041;Poivron, vert, jaune ou rouge, cru;4,55;;20041
5010;"Bière ""spéciale"" (5-6° alcool)";4,55;;5010
11108;Sauce vinaigrette à l'huile d'olive (50 à 75% d'huile), préemballée;4,54;;11108
20125;Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse;4,53;;20125
20209;Carotte, surgelée, cuite;4,52;;20209
11102;Sauce béarnaise, préemballée;4,52;;11102
20814;Giraumon (variété locale), pulpe, cuit à la vapeur, prélevé à la Martinique;4,51;;20814
25969;Soupe (aliment moyen);4,5;;25969
25201;Langue de boeuf sauce madère, préemballée;4,5;;25201
25159;Tajine de mouton;4,5;;25159
20206;Chou de Bruxelles, surgelé, cru;4,5;;20206
20096;Potiron, cuit;4,5;;20096
15035;Sésame, graine décortiquée;4,5;;15035
8703;Boudin noir, à cuire;4,5;;8703
19250;Lait de brebis, entier;4,5;;19250
19865;Kéfir de lait;4,5;;19865
20269;Haricot plat, cru;4,47;;20269
40107;Foie, veau, cuit;4,47;;40107
25907;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;4,46;;25907
20318;Haricot beurre, bouilli/cuit à l'eau;4,45;;20318
8232;Terrine de canard;4,44;;8232
19639;Faisselle, 0% MG;4,44;;19639
25905;Soupe aux légumes variés, déshydratée reconstituée;4,43;;25905
10083;Moules farcies (matière grasse, persillade…), préemballées, crues;4,43;;10083
20275;Poivron rouge, appertisé, égoutté;4,42;;20275
20094;Chou-rave, bouilli/cuit à l'eau;4,4;;20094
30052;Farce porc et boeuf, crue;4,4;;30052
10079;Poulpe, cuit;4,4;;10079
18023;Boisson plate aux fruits (à moins de 10% de jus), sucrée;4,4;;18023
5021;Cidre bouché demi-sec;4,4;;5021
11191;Sauce au roquefort, préemballée;4,4;;11191
20316;Endive, rôtie/cuite au four;4,38;;20316
25936;Soupe aux champignons, déshydratée reconstituée;4,37;;25936
25942;Soupe à l'oignon, déshydratée reconstituée;4,37;;25942
20819;Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique;4,37;;20819
20070;Haricot vert, surgelé, cru;4,35;;20070
19200;Lait de chèvre, entier, UHT;4,35;;19200
20274;Poêlée de légumes assaisonnés grillée, méridionale ou méditerranéenne, surgelée, crue;4,33;;20274
20014;Chou rouge, cru;4,33;;20014
26242;Thon à la tomate, miettes, appertisées, égouttées;4,33;;26242
11013;Moutarde;4,33;;11013
20315;Céleri rave, bouilli/cuit à l'eau;4,32;;20315
13742;Melon miel ou melon honeydew, pulpe, cru;4,3;;13742
12828;Fromage de lactosérum de brebis;4,3;;12828
19436;Crème de lait, 15 à 20% MG, légère, fluide, rayon frais;4,3;;19436
25624;Caviar d'aubergine, préemballé;4,3;;25624
20165;Rutabaga, cuit;4,26;;20165
20081;Salsifis, appertisé, égoutté;4,25;;20081
